"FQ","FCLTY","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,READING_HIST,USERLOGGATO,VARCHAR2,"50",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,READING_HIST,ID_LINE,VARCHAR2,"50",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,READING_HIST,BATCHID_READING,VARCHAR2,"100",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,READING_HIST,ID_MACHINE,VARCHAR2,"50",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_2_ID,VARCHAR2,"25",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,ID_MACHINE,VARCHAR2,"50",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_1_NOTE,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,RECIPE_TYPE,NUMBER,"22",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_2_DATE,DATE,"7",,,Y,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_1_DATE,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,ID_RECIPE,NUMBER,"22",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,DESCRIPTION,VARCHAR2,"255",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,REVISION,NUMBER,"22",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,ID_LINE,VARCHAR2,"100",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,RECIPE_NAME,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_2_FN,VARCHAR2,"80",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_1_ID,VARCHAR2,"25",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,STATUS_RECIPE,VARCHAR2,"25",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,RECIPE_TEXT,CLOB,"4000",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_1_FN,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,APP_2_NOTE,VARCHAR2,"1024",,,Y,"18"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_AUTOCLAVES,RECIPE_PARAMETER,BLOB,"4000",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,UOM,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,RECIPE_KEYID,NUMBER,"22",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,MAX_VAL,NUMBER,"22",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,TYPE,VARCHAR2,"15",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,MIN_VAL,NUMBER,"22",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,PAR_VALUE,VARCHAR2,"100",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,EQUIPMENT,VARCHAR2,"400",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,RECIPE_REVISION,NUMBER,"22",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,RECIPE_NAME,VARCHAR2,"255",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_DTL,PAR_NAME,VARCHAR2,"400",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,RECIPE_KEYID,NUMBER,"22","10","0",N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,AUT_DATE,DATE,"7",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,AUT_ID,VARCHAR2,"25",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,RECIPE_REVISION,NUMBER,"22","5","0",Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,RECIPE_NAME,VARCHAR2,"255",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,APP_FN,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,STATUS_RECIPE,NUMBER,"22","3","0",Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,AUT_NOTE,VARCHAR2,"1024",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,APP_NOTE,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,ID_MACHINE,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,STATUS_RECIPE_STR,VARCHAR2,"1",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,ID_LINE,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,AUT_FN,VARCHAR2,"80",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,DESCRIPTION,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,APP_ID,VARCHAR2,"25",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS4_HDR,APP_DATE,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,TYPE,VARCHAR2,"15",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,RECIPE_KEYID,NUMBER,"22",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,PAR_NAME,VARCHAR2,"400",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,RECIPE_NAME,VARCHAR2,"255",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,UOM,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,MIN_VAL,NUMBER,"22",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,RECIPE_REVISION,NUMBER,"22",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,MAX_VAL,NUMBER,"22",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,EQUIPMENT,VARCHAR2,"400",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_DTL,PAR_VALUE,VARCHAR2,"100",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,APP_DATE,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,AUT_ID,VARCHAR2,"25",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,STATUS_RECIPE,NUMBER,"22","3","0",Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,APP_NOTE,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,DESCRIPTION,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,APP_FN,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,AUT_FN,VARCHAR2,"80",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,RECIPE_REVISION,NUMBER,"22","5","0",Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,AUT_DATE,DATE,"7",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,RECIPE_NAME,VARCHAR2,"255",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,STATUS_RECIPE_STR,VARCHAR2,"1",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,AUT_NOTE,VARCHAR2,"1024",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,RECIPE_KEYID,NUMBER,"22","10","0",N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,ID_MACHINE,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,APP_ID,VARCHAR2,"25",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_CAS7_HDR,ID_LINE,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,UOM,VARCHAR2,"10",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,TAG_NAME,VARCHAR2,"400",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,MIN_VAL,VARCHAR2,"100",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,PAR_VALUE,VARCHAR2,"100",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,TYPE,VARCHAR2,"15",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,LOCAL_DESC,VARCHAR2,"400",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,RECIPE_PAR_NAME,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,RECIPE_NUMBER,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,CRITICAL,VARCHAR2,"1",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,RECIPE_REVISION,NUMBER,"22",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,ENGLISH_DESC,VARCHAR2,"400",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL,MAX_VAL,VARCHAR2,"100",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,LOCAL_DESC,VARCHAR2,"400",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,RECIPE_PAR_NAME,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,PAR_VALUE,VARCHAR2,"100",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,MIN_VAL,VARCHAR2,"100",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,ENGLISH_DESC,VARCHAR2,"400",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,MAX_VAL,VARCHAR2,"100",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,TAG_NAME,VARCHAR2,"400",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,UOM,VARCHAR2,"10",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,CRITICAL,VARCHAR2,"1",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,RECIPE_NUMBER,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,RECIPE_REVISION,NUMBER,"22",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_DTL_HIS,TYPE,VARCHAR2,"15",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_2_NOTE,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,ID_MACHINE,VARCHAR2,"50",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_1_FN,VARCHAR2,"80",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,STATUS_RECIPE,VARCHAR2,"1",,,N,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_1_DATE,DATE,"7",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,RECIPE_NUMBER,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_2_DATE,DATE,"7",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,ID_LINE,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_2_FN,VARCHAR2,"80",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_1_ID,VARCHAR2,"25",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,RECIPE_REVISION,NUMBER,"22",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,RECIPE_NAME,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,TABLE_NAME,VARCHAR2,"255",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_1_NOTE,VARCHAR2,"1024",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,APP_2_ID,VARCHAR2,"25",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,DESCRIPTION,VARCHAR2,"255",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,RECIPE_HDR,DSN,VARCHAR2,"512",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,TIMESTAMP1,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,NOTA,VARCHAR2,"1024",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,USRNAME2,VARCHAR2,"50",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,SOGLIALOWALM,VARCHAR2,"6",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,TIMESTAMP2,DATE,"7",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,BEGIN_TIME,DATE,"7",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,TIMESTAMP3,DATE,"7",,,Y,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,USRFULLNAME3,VARCHAR2,"60",,,Y,"19"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,APPLICATION,VARCHAR2,"1024",,,Y,"21"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,SOGLIAHIGHALM,VARCHAR2,"6",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,USRFULLNAME2,VARCHAR2,"60",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,DURATACICLO,VARCHAR2,"6",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,USRNAME3,VARCHAR2,"50",,,Y,"18"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,NUM_CICLO,VARCHAR2,"6",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,ESITO,VARCHAR2,"20",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,USRNAME,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,NOTA2,VARCHAR2,"1024",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,SPTEMPERATURA,VARCHAR2,"6",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,NOTA3,VARCHAR2,"1024",,,Y,"20"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,END_TIME,DATE,"7",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORTSTUFA,USRFULLNAME,VARCHAR2,"60",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,CHECK_NOTE,VARCHAR2,"1024",,,Y,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME3,VARCHAR2,"50",,,Y,"27"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE6,VARCHAR2,"50",,,Y,"44"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,START_TIME,DATE,"7",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE3,VARCHAR2,"50",,,Y,"41"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME0,VARCHAR2,"50",,,Y,"24"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE5,VARCHAR2,"50",,,Y,"43"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME12,VARCHAR2,"50",,,Y,"36"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,ID_CYCLE,VARCHAR2,"50",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,APPROVE_FN,VARCHAR2,"80",,,Y,"22"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME11,VARCHAR2,"50",,,Y,"35"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,START_FN,VARCHAR2,"80",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME9,VARCHAR2,"50",,,Y,"33"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE2,VARCHAR2,"50",,,Y,"40"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,RECIPE_NAME,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,APPROVE_TIME,DATE,"7",,,Y,"20"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME13,VARCHAR2,"50",,,Y,"37"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME7,VARCHAR2,"50",,,Y,"31"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE9,VARCHAR2,"50",,,Y,"47"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,APPROVE_NOTE,VARCHAR2,"1024",,,Y,"23"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,CHECK_ID,VARCHAR2,"25",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,ALARMS_IN_CYCLE,VARCHAR2,"25",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE11,VARCHAR2,"50",,,Y,"49"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME1,VARCHAR2,"50",,,Y,"25"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE0,VARCHAR2,"50",,,Y,"38"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME6,VARCHAR2,"50",,,Y,"30"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,ID_MACHINE,VARCHAR2,"50",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME10,VARCHAR2,"50",,,Y,"34"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,CHECK_FN,VARCHAR2,"80",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE10,VARCHAR2,"50",,,Y,"48"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE12,VARCHAR2,"50",,,Y,"50"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE1,VARCHAR2,"50",,,Y,"39"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME5,VARCHAR2,"50",,,Y,"29"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,START_ID,VARCHAR2,"25",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE13,VARCHAR2,"50",,,Y,"51"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE8,VARCHAR2,"50",,,Y,"46"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,RECIPE_REV,NUMBER,"22",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,ID_LINE,VARCHAR2,"100",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODUCT_CODE,VARCHAR2,"50",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,REPORT_PDF,BLOB,"4000",,,Y,"18"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,APPROVE_ID,VARCHAR2,"25",,,Y,"21"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,CHECK_RESULT,VARCHAR2,"25",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE7,VARCHAR2,"50",,,Y,"45"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME8,VARCHAR2,"50",,,Y,"32"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,OPERATIVE_MODE,NUMBER,"22",,,Y,"52"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME2,VARCHAR2,"50",,,Y,"26"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,RECIPE_TYPE,NUMBER,"22",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,BATCH,VARCHAR2,"50",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,REPORT_FILENAME,VARCHAR2,"255",,,Y,"19"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,PRODCODE4,VARCHAR2,"50",,,Y,"42"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,CHECK_TIME,DATE,"7",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_AUTOCLAVES,LOTNAME4,VARCHAR2,"50",,,Y,"28"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,REPORT_DETAILS_PASSBOX,START_TIME,DATE,"7",,,Y,"5"
